,0,1
a3a,0.8423157894736842,0.8674938725490197
TCR81-14,0.6742131325464659,0.6427266081871345
18A2,0.8348263944064834,0.9105392156862746
NYE-S1,0.7861383442265796,0.818807167491378
TCR6,0.7578735197782817,0.7991421568627451
TCR7,0.7424691358024692,0.732533539731682
A6,0.7972442182001006,0.8373737373737374
T1,0.8123333333333335,0.8036363636363636
FLT3DY,0.7755231452124286,0.8936853002070393
A23,0.8475529100529101,0.8813131313131314
TCR2-T,0.6874718848403059,0.7408173635307782
868Z11,0.672953216374269,0.6783891547049442
