,0,1,2,3
a3a,0.7959677299593099,0.8850857126719195,0.8877276105536974,0.9136157959687372
TCR81-14,0.7576293154235891,0.7530037400654511,0.7792735042735043,0.7898629148629149
18A2,0.8361582228020584,0.8490289338089577,0.8500200872359964,0.8156070509011686
NYE-S1,0.6474921852799091,0.7499803767660911,0.8024896663108044,0.8547912992357437
TCR6,0.7290636544472862,0.7668036758563076,0.7629545645418662,0.7369791666666666
TCR7,0.7854815763266467,0.7513498471557681,0.7371531796976393,0.8278727445394113
A6,0.7117641936607454,0.8247656598720429,0.8628784847272243,0.8750754147812971
T1,0.8364190476190476,0.8371895424836602,0.8321969696969697,0.8060796645702307
FLT3DY,0.8424266988138788,0.7988477366255143,0.7646404521404522,0.7714352830631901
A23,0.8159621034958326,0.8535640604606122,0.8570279913563494,0.8636904761904761
TCR2-T,0.6435147299509002,0.7307391856264037,0.719515065913371,0.7205176767676768
868Z11,0.7364844683393071,0.7985548048048048,0.8294592413236481,0.7941595441595442
