,0,1
a3a,0.8686794124160331,0.8605166133617627
TCR81-14,0.7259663120567375,0.7285724896019014
18A2,0.8192783192783194,0.8497424841298359
NYE-S1,0.7612758266175836,0.774711579547073
TCR6,0.7089087717796138,0.7307616652983032
TCR7,0.7631141600439846,0.7949830056729265
A6,0.7219616648316874,0.7498192239858907
T1,0.8401982612383376,0.8284334023464459
FLT3DY,0.768598615916955,0.7842930711610486
A23,0.8251996089294443,0.8313207635995573
TCR2-T,0.6769605531981769,0.705528188286809
868Z11,0.6788153975653977,0.7051227472683411
