,0,1
a3a,0.8377124877410917,0.8271230685023788
TCR81-14,0.7196336543275318,0.7045378151260504
18A2,0.8537219485495348,0.8362718209916853
NYE-S1,0.8157936935550082,0.8553007392473119
TCR6,0.7504000914494742,0.7339605734767024
TCR7,0.7206942344461243,0.8695563695563696
A6,0.7596565656565657,0.7517261904761905
T1,0.8097357065803669,0.9415204678362573
FLT3DY,0.8434676434676435,0.7930821718931474
A23,0.8476679503637142,0.8002645502645502
TCR2-T,0.7012617012617012,0.6896135265700484
868Z11,0.7346913580246914,0.732638888888889
