,0,1,2,3
a3a,0.847186804935753,0.8381261411447171,0.876954732510288,0.9492676767676768
TCR81-14,0.7186629441747869,0.6796871918823139,0.6906050876144963,0.7319381598793363
18A2,0.8184628237259816,0.8277680311890837,0.8517623038899634,0.8566919191919192
NYE-S1,0.6746393159536543,0.7641044061302682,0.8045010545010545,0.8470666044195457
TCR6,0.7595027597988171,0.7506858710562415,0.7488032249937012,0.7653256704980841
TCR7,0.7869397759103641,0.8046650326797385,0.8509897360703812,0.8250761584094918
A6,0.7535390946502057,0.7825775193798451,0.7730373230373231,0.7991591741591741
T1,0.8629904761904762,0.8290998217468806,0.806998556998557,0.7692640692640693
FLT3DY,0.6306212519372011,0.6647257834757835,0.7120770281630936,0.7433265582655827
A23,0.8405019033432639,0.8378835978835979,0.8635580369451338,0.8815433975008443
TCR2-T,0.6588662283978285,0.745573919554985,0.8432106755424064,0.8014807162534435
868Z11,0.7661502849002849,0.7511971830985916,0.7910943223443224,0.7472934472934473
