,0,1,2,3
a3a,0.8753603357051633,0.8667234753550543,0.8945130315500686,0.880479797979798
TCR81-14,0.6980460410284971,0.7335260770975056,0.7303936298076922,0.7921481481481482
18A2,0.8097212208603701,0.8577519995762488,0.8666666666666667,0.8637079831932774
NYE-S1,0.7617752100840337,0.8031550068587107,0.8155242500700869,0.821763085399449
TCR6,0.7446037238424782,0.7586508817363423,0.7796053558844256,0.7934640522875819
TCR7,0.751274250440917,0.7423620611035112,0.7525185364281107,0.7624158249158249
A6,0.735572675911659,0.7972577519379844,0.8521908271908272,0.875187969924812
T1,0.8456093189964159,0.8244871794871794,0.788078149920255,0.8060699588477366
FLT3DY,0.7386131047315257,0.807977736549165,0.7928160919540229,0.8409552845528455
A23,0.8118872549019608,0.7992293287237108,0.7842516069788797,0.8189814814814816
TCR2-T,0.6923091289406843,0.7061178861788617,0.779673721340388,0.7600000000000001
868Z11,0.7495003223726627,0.7840703600197271,0.7348100442362737,0.7310298102981031
