,0,1
a3a,0.8516119177688326,0.8685483167626025
TCR81-14,0.698154533844189,0.7474402227015468
18A2,0.8216082859174966,0.8485113495024875
NYE-S1,0.685418777440054,0.7109903558417902
TCR6,0.7775506096158272,0.7919294477122959
TCR7,0.7827399600190953,0.7852792632204397
A6,0.7610076010381905,0.7346105108710151
T1,0.8772543532338309,0.9158192090395482
FLT3DY,0.6928638763197587,0.7502158718039612
A23,0.8306401969836873,0.8338496732026144
TCR2-T,0.5999364380882533,0.6865173473869127
868Z11,0.7660825425976941,0.7757664031072271
