,0,1
a3a,0.8042540792540792,0.8465962773998488
TCR81-14,0.6944259259259259,0.6858377628408846
18A2,0.8286768444210036,0.8100631923095691
NYE-S1,0.7686784413218839,0.8207142857142857
TCR6,0.7824270935158032,0.7669466845878136
TCR7,0.7808151038193055,0.8007019375797655
A6,0.7481375600872457,0.7584241452991453
T1,0.8236442676097848,0.7782299741602067
FLT3DY,0.8375749160062885,0.8592155612244898
A23,0.8586860083399875,0.8437131050767414
TCR2-T,0.7059655479277905,0.7589738711314054
868Z11,0.7272727272727272,0.6926232298474946
