,0,1,2,3
a3a,0.8535187316199974,0.8783982487922705,0.8535247661680678,0.8640258528784649
TCR81-14,0.7544773884396526,0.7432497692823099,0.7315628815628816,0.7279809397163121
18A2,0.7831702298504467,0.8160113160113159,0.8593705621463372,0.8648546918767508
NYE-S1,0.6974206767357453,0.7111644489822805,0.7786838269396409,0.7644764120337401
TCR6,0.6996157059314955,0.7306389463998161,0.7464850525456587,0.7543402244003623
TCR7,0.7996934188082964,0.7445049338988733,0.758134555009555,0.7463461142032571
A6,0.7710749770210531,0.7700278580541019,0.8098275862068967,0.8222807285307286
T1,0.8387152777777779,0.833080808080808,0.8348690153568202,0.8416179337231969
FLT3DY,0.47079124579124576,0.559380706025563,0.7376130268199234,0.729154617312512
A23,0.719639987142398,0.7775076277650648,0.8473886190561851,0.8375809061488674
TCR2-T,0.656457739791073,0.6313113268608413,0.6838363464315952,0.7203635736244433
868Z11,0.7417684054753977,0.7545985679859918,0.7840790162218734,0.7701841787439614
