,0,1
a3a,0.8675768521180754,0.8568370992151481
TCR81-14,0.7344266463259598,0.7271412419423521
18A2,0.7957798203643079,0.8534229362034669
NYE-S1,0.6632316868209561,0.7062191136617249
TCR6,0.712574580659687,0.7384983623078861
TCR7,0.7893151778255162,0.7894603934077619
A6,0.7843325701658466,0.7502595245510225
T1,0.8385019083969466,0.8337819185645272
FLT3DY,0.7592873708623235,0.7709279171644763
A23,0.812186227147864,0.8327887727159572
TCR2-T,0.6259698365280889,0.7086078173034696
868Z11,0.7307044807044808,0.7751368481705562
