,0,1,2,3
a3a,0.8516826492775861,0.8771995772946859,0.8496451577683154,0.8638970326936746
TCR81-14,0.7334454582946695,0.7247792684325192,0.724443955479766,0.7192375886524823
18A2,0.8371759280444585,0.8404738721194418,0.8376611906023671,0.8384282065316548
NYE-S1,0.6688965260393832,0.7359621416050648,0.7190878888553307,0.7559995112414467
TCR6,0.7129866171219555,0.7364954715353652,0.7450909349246945,0.7388313964095841
TCR7,0.7756907701352146,0.7852984395512591,0.7871932449397239,0.7724855124235929
A6,0.7535166501149028,0.7445418151498538,0.7059259259259258,0.712655971479501
T1,0.8391121031746032,0.8326599326599325,0.8355916892502259,0.8382066276803118
FLT3DY,0.4779525265763798,0.5276523083490531,0.6528502122498484,0.7463813068651778
A23,0.715581806493089,0.773951182303585,0.8457456377046232,0.8377831715210355
TCR2-T,0.6136831275720165,0.6507862418056592,0.679967254345336,0.7071113841300177
868Z11,0.7417470616693702,0.7585383401813423,0.7860204081632652,0.7992161172161172
