,0,1,2,3
a3a,0.8544086433959852,0.8818372584541062,0.8520944790188157,0.8656294420753375
TCR81-14,0.7296663909567135,0.6713250517598343,0.7110517661313255,0.7445643939393939
18A2,0.838525857115982,0.8301419022572869,0.838251069072987,0.837385936661299
NYE-S1,0.6984767591616907,0.7107664734426805,0.7640945815001047,0.7811294436473778
TCR6,0.6993984962406016,0.7559023812544939,0.7724980539479475,0.7713466546474358
TCR7,0.7768959435626103,0.7824863498030793,0.7839257768835234,0.7706702654071075
A6,0.7725850221035584,0.7809396524541411,0.7427906180448552,0.8192141192141191
T1,0.8389632936507937,0.833080808080808,0.8388437217705511,0.837719298245614
FLT3DY,0.48327508373379935,0.5905084498834499,0.670734126984127,0.7799260760253667
A23,0.7211427193828351,0.8029128527841344,0.8498944716775599,0.8438958916900093
TCR2-T,0.6877967711301044,0.6653957879448075,0.7337016908212561,0.7393669844512542
868Z11,0.7402672244514642,0.7533373207815398,0.7891836734693878,0.7920893719806763
