,0,1
a3a,0.8089193929688095,0.8272139383250493
TCR81-14,0.6987910505747652,0.7122234134429256
18A2,0.8304923304923305,0.8316228897976302
NYE-S1,0.741422273337167,0.7862911905944694
TCR6,0.7804783950617283,0.7702284946236558
TCR7,0.756044759334233,0.818720821661998
A6,0.7188513857990361,0.785953570911198
T1,0.8356902356902358,0.8562787639710717
FLT3DY,0.7951791914682539,0.7915558126084442
A23,0.8265574928032154,0.8278557635175282
TCR2-T,0.7301709401709401,0.7330055210489993
868Z11,0.7333654729109274,0.7367153679653681
