,0,1,2,3
a3a,0.8228012274272595,0.8465367785532293,0.8326544788607874,0.878220942982456
TCR81-14,0.7250749842701022,0.7192056698579671,0.7353395061728395,0.7444903581267218
18A2,0.8340306453139908,0.8377002181779482,0.8656934082465998,0.8591649865591396
NYE-S1,0.675336981858721,0.7663878205128206,0.7739724110915246,0.8195576690821257
TCR6,0.7912202380952381,0.7941844553913521,0.7957923910304863,0.8582465277777778
TCR7,0.7649282487377093,0.7897869674185465,0.8364267676767677,0.8066875653082549
A6,0.7667582153829274,0.7371762299353762,0.8028650254668931,0.7980324074074074
T1,0.81996336996337,0.8384708737864078,0.8507215007215008,0.9272486772486772
FLT3DY,0.7675883484707015,0.694932844932845,0.7022860180754917,0.7462988400488401
A23,0.8164149662063837,0.840874655647383,0.8123328877005349,0.8374338624338625
TCR2-T,0.708970760233918,0.7163168337510443,0.7418458908987323,0.7797487065779749
868Z11,0.7578258921614461,0.7620624577146317,0.7444196428571428,0.744896331738437
