,0,1,2,3
a3a,0.8236832611832612,0.8702673617927855,0.9122820808440765,0.9084384515006526
TCR81-14,0.7236193384037833,0.7633380627435082,0.7564313081554461,0.7530663780663781
18A2,0.8291337002637311,0.8780980603448275,0.883301481127568,0.868015873015873
NYE-S1,0.6820546338193397,0.7587312113174182,0.8256097907260699,0.9079194401775047
TCR6,0.7487805552101038,0.7599074074074074,0.782124943000456,0.8368227731864096
TCR7,0.7242245105517416,0.7559101654846335,0.7646883440317093,0.8408950617283951
A6,0.7663724685276408,0.740124458874459,0.7819433652766987,0.8097777777777777
T1,0.8642857142857143,0.8605987055016181,0.8506944444444443,0.8246464646464647
FLT3DY,0.8161948650427914,0.7837844855566374,0.8216666666666667,0.8595238095238095
A23,0.8357425433064926,0.8655119509043928,0.8573671497584542,0.8099773242630386
TCR2-T,0.7067022760097615,0.7451785714285716,0.746955233706386,0.7366563360881543
868Z11,0.7194588264299803,0.751358024691358,0.7945641762452107,0.7661135161135162
