,0,1
a3a,0.8485024511143914,0.8587632275132275
TCR81-14,0.7222732218142255,0.6895892757961724
18A2,0.8156850297125483,0.8681047937569676
NYE-S1,0.7422776518014613,0.8202911034543687
TCR6,0.7370817939244664,0.8174619883040936
TCR7,0.7949807050479766,0.7916489512471655
A6,0.7697589098532495,0.7595523154733681
T1,0.8321462488129154,0.8481045751633988
FLT3DY,0.6921632751937984,0.8114073426573426
A23,0.8347689636752137,0.7990707070707072
TCR2-T,0.6316493741765481,0.6984820449561404
868Z11,0.7460540395933655,0.7036086673183447
