,0,1,2,3
a3a,0.7577574478067088,0.8026216712580349,0.8261458071014859,0.822080498866213
TCR81-14,0.6724343538585025,0.7028006267136702,0.742974537037037,0.7570236903570237
18A2,0.7093522093522093,0.7991332005172835,0.8370415982484948,0.8590788740245262
NYE-S1,0.6564742355676675,0.7185666185666185,0.7748599439775911,0.805545461886305
TCR6,0.7270798466450641,0.7373084291187739,0.7697831059900025,0.8285344698150907
TCR7,0.7832255767320703,0.7770255183413078,0.807670217209691,0.7987661574618098
A6,0.7385477498146088,0.7718065998329156,0.7775628626692456,0.7877969983233141
T1,0.8351010101010101,0.8322291235334713,0.8296267224838654,0.8285322359396434
FLT3DY,0.7072091560955066,0.7957995025967376,0.7965106310013718,0.8428381642512077
A23,0.8275532743106476,0.8336861259655377,0.8320561941251596,0.8571329735713297
TCR2-T,0.7127416811882831,0.7050979323706597,0.7031709956709956,0.6821214596949892
868Z11,0.7722555222555222,0.8323391965633345,0.8267901914021891,0.799281370923162
