,0,1,2,3
a3a,0.8750951086956521,0.8613772744870305,0.8642467783334656,0.8670929410725329
TCR81-14,0.713033789227835,0.730855046421084,0.718014705882353,0.7209809211040739
18A2,0.8474775382670119,0.849910752344416,0.8501543209876542,0.8620640365923385
NYE-S1,0.7014236545682103,0.7374910091628358,0.7783243727598567,0.7680505952380953
TCR6,0.7192205215419502,0.7553940362752322,0.770514143579159,0.7857037318473488
TCR7,0.7626264231432041,0.7953301127214171,0.7933011381287244,0.8254676870748298
A6,0.7739848453749317,0.7859094085509181,0.7930044593088071,0.8149688149688149
T1,0.8524461028192372,0.837896566710126,0.8527508090614887,0.7936259143155695
FLT3DY,0.540962000962001,0.5644470608756323,0.6250694444444445,0.7765810549571941
A23,0.8203381642512076,0.8226904623235433,0.8165871596104154,0.8270585048754061
TCR2-T,0.6857663444915921,0.692006940427993,0.7124285179840735,0.7536608455697222
868Z11,0.7268518518518517,0.7486209326626327,0.763551051051051,0.7752176139272914
