,0,1
a3a,0.8185954371299199,0.8069800569800569
TCR81-14,0.707980366516952,0.6892333472978635
18A2,0.8342486700695656,0.8470828688219992
NYE-S1,0.7204715044070514,0.8220126799914035
TCR6,0.7636210221793635,0.7853378103378104
TCR7,0.7861551616915423,0.7940170940170942
A6,0.7482655993431856,0.7439579861637126
T1,0.8739864124479509,0.9005681818181818
FLT3DY,0.8287532515793385,0.830448717948718
A23,0.8537602095854523,0.8617867867867868
TCR2-T,0.6345520421607378,0.725265522875817
868Z11,0.7153409428690328,0.6739619377162631
