,0,1,2,3
a3a,0.8709312703661108,0.8465621306295982,0.8499674713234034,0.8518283166109254
TCR81-14,0.7092746518897414,0.7021743598778483,0.7378224307538873,0.7252209595959594
18A2,0.8298242574558364,0.834303969367083,0.8430047639064032,0.8693212316400722
NYE-S1,0.6705184044338456,0.7525509800196319,0.8013581367211131,0.8134860803153486
TCR6,0.7531319149668944,0.739004474984624,0.7417294048393592,0.7501470279353076
TCR7,0.7754366728224068,0.7677727501256912,0.7879318394024276,0.7974498562733857
A6,0.7664407358229118,0.7806316808724789,0.7864831792884118,0.8005323505323506
T1,0.8336531627576403,0.8460402342755283,0.8488888888888888,0.848714596949891
FLT3DY,0.6336985774702037,0.6817198674341531,0.8088553499945905,0.8791241496598641
A23,0.8201804368471035,0.8320741758241758,0.8259057971014493,0.8542260208926876
TCR2-T,0.7432252808506988,0.726392578536791,0.7077722742004525,0.7109519021283727
868Z11,0.6753836441336443,0.7028885197489849,0.7373541313758705,0.7696988196988196
