,0,1,2,3
a3a,0.7892595134599253,0.8866075784680435,0.8848932676518882,0.8790757682383298
TCR81-14,0.7378009259259258,0.7506538111860639,0.7553074841358715,0.7594199499687303
18A2,0.8265780963149384,0.8313152706734868,0.8658259773013871,0.8530718954248367
NYE-S1,0.6452417998260217,0.7020035792094615,0.76796875,0.8072392519760941
TCR6,0.7346286848072562,0.7429017392596998,0.7417951981631227,0.7588659003831418
TCR7,0.7894398530762169,0.8057124419816235,0.7839671620159425,0.7650768693221522
A6,0.7443183357260882,0.7666999439540422,0.8061319013491017,0.8245833882952996
T1,0.8368686868686869,0.8255599764220453,0.8324175824175825,0.8168089022757697
FLT3DY,0.6872646016335336,0.7146141215106733,0.7616265527950311,0.8156445406445406
A23,0.8479582577132486,0.8249299719887956,0.8342298726914112,0.8257017543859649
TCR2-T,0.7723064182194617,0.7270621510252847,0.7105709080253284,0.7121451565700907
868Z11,0.7461756993006993,0.7487946127946129,0.8052083333333333,0.8185298995219977
