,0,1,2,3
a3a,0.8538716276690961,0.8766802536231882,0.8525785202169086,0.8647454690831556
TCR81-14,0.7547191203525435,0.7306454708936978,0.7305921855921856,0.7272163120567375
18A2,0.8016473451771554,0.8276199494949495,0.8470246562351825,0.85612922705314
NYE-S1,0.6979686219412247,0.751143835787684,0.7263035844431194,0.7622759856630824
TCR6,0.7066188634964604,0.762315438524869,0.7854671280276816,0.7915378252847235
TCR7,0.7985932774068368,0.7442607897153352,0.7573155541905542,0.7450267985982272
A6,0.7710701137518662,0.769930631492619,0.776141841102909,0.7615464250786675
T1,0.8391121031746032,0.8335016835016834,0.8351400180668472,0.837719298245614
FLT3DY,0.48135041988252986,0.5890394327894328,0.6699971655328798,0.7808079102405343
A23,0.7189247830279654,0.7762013729977116,0.8464412064519998,0.838436644261887
TCR2-T,0.6208490227720996,0.6076976495726495,0.6640125747268605,0.7337976033628207
868Z11,0.7405375793278125,0.7566312997347481,0.7856916099773242,0.7961220629231383
