,0,1,2,3
a3a,0.8532796317606444,0.8808076690821256,0.8512847108490736,0.8638215174129353
TCR81-14,0.7316561844863733,0.7241371402362115,0.7347699882422104,0.729574074074074
18A2,0.7992986550235873,0.8372826722185697,0.8548062865497075,0.8728580447330447
NYE-S1,0.6689637046779904,0.7346717670491953,0.7185190778214033,0.7578384652981427
TCR6,0.7065034433671898,0.7632141480120661,0.7861605426484318,0.7877228565705129
TCR7,0.7781893004115226,0.7872266231053824,0.787760752549485,0.7740414384377233
A6,0.7539604292903851,0.7402243809393273,0.7036831275720165,0.7417384684591163
T1,0.8389632936507937,0.8326599326599325,0.8349593495934959,0.8414230019493177
FLT3DY,0.47528718558130323,0.5605092310813552,0.731914977212007,0.7119565217391305
A23,0.719776599164256,0.7782418001525553,0.8485159201295197,0.8590976331360946
TCR2-T,0.6103995510662177,0.7438012422360248,0.7384265010351968,0.767839687194526
868Z11,0.7429778878169554,0.7566573048317471,0.7828004535147391,0.7904287439613525
