,0,1
a3a,0.7736593736593737,0.8498531327988692
TCR81-14,0.6965353745080418,0.7238743894993895
18A2,0.8392641902257286,0.8385826941680486
NYE-S1,0.7285676383776075,0.7953383162863888
TCR6,0.7609714689658368,0.7718825889557598
TCR7,0.7748627814417288,0.764172335600907
A6,0.7564321493624773,0.7394335511982572
T1,0.8192815371762739,0.8095989480604865
FLT3DY,0.5062609202096681,0.7032098765432099
A23,0.813558352402746,0.8266982948294829
TCR2-T,0.683172537339204,0.7513227513227513
868Z11,0.7864756944444444,0.7638825119885726
