,0,1,2,3
a3a,0.8545211609768572,0.8638556763285025,0.8663480359692114,0.8649586886993603
TCR81-14,0.7332736192734647,0.7250315330810687,0.7263374485596708,0.7210329784087547
18A2,0.7811502559470039,0.8126513126513126,0.8493859535526203,0.8514749649859944
NYE-S1,0.6709448852305995,0.737684493003642,0.7206986811637974,0.7673460857592448
TCR6,0.7167556923196021,0.7208929869961639,0.735751625653449,0.7389128253045404
TCR7,0.7985235278078969,0.7436704709431982,0.7580236486486487,0.7450422593279736
A6,0.7763579222011385,0.7599589822024472,0.7580215952629746,0.7668311626644959
T1,0.8385664682539682,0.8326599326599325,0.8348690153568202,0.8374269005847953
FLT3DY,0.47999611669336434,0.5292617782623493,0.6534229499359882,0.7443048662806727
A23,0.7226454516232722,0.7778508771929825,0.8487197937278887,0.8393390589992532
TCR2-T,0.6748558322411533,0.6552257074101734,0.7123836301155889,0.729951690821256
868Z11,0.7449415179714847,0.7212418300653595,0.7391098484848485,0.7766593406593406
