,0,1
a3a,0.8432142857142857,0.8699132889695503
TCR81-14,0.7305005523922835,0.7234420289855072
18A2,0.8279594398203197,0.8582095920805598
NYE-S1,0.7426609105180534,0.7966013071895425
TCR6,0.7672955974842767,0.7969965764083411
TCR7,0.812945553801932,0.7987497866530124
A6,0.743413279773157,0.8160122218093232
T1,0.8455882352941176,0.6744588744588745
FLT3DY,0.807835390946502,0.8293457220286489
A23,0.8350896317829456,0.8466269841269841
TCR2-T,0.7475785998513271,0.810966810966811
868Z11,0.719351598173516,0.7165570175438596
