,0,1,2,3
a3a,0.7455529481635993,0.884071592023537,0.8752400548696845,0.8454415954415954
TCR81-14,0.7246572509519117,0.7090164859981933,0.7634909892974409,0.8080908289241622
18A2,0.8560900185900185,0.8710089024644946,0.8344510456986827,0.8605197858168996
NYE-S1,0.7336879786879787,0.7270293840552032,0.7664408866995074,0.7912422839506172
TCR6,0.757643101898663,0.7496937630270963,0.7819168428470754,0.8128501400560223
TCR7,0.761059670781893,0.7592454146730464,0.7811335950870834,0.8116432178932179
A6,0.764852178786605,0.7749071259709557,0.8456272893772893,0.8258408258408259
T1,0.8362240289069557,0.8375163398692811,0.8353354978354979,0.8313131313131313
FLT3DY,0.8466872674109517,0.8137747668997669,0.8183333333333334,0.829775641025641
A23,0.8216855029048657,0.8357941995582445,0.872987117552335,0.8810763888888888
TCR2-T,0.7013651983755077,0.7086743551587302,0.7009247583018073,0.7512334097699952
868Z11,0.7398587164750957,0.7837654320987655,0.7743589743589743,0.7747065247065247
