,0,1,2,3
a3a,0.8769129871120263,0.8596538535866287,0.8602875023153661,0.8629487221619727
TCR81-14,0.7252620065120065,0.7061409346347234,0.7008889803007451,0.7061167227833894
18A2,0.8269393541207944,0.8402447923120345,0.8547711497980316,0.867484633401101
NYE-S1,0.7295010288065843,0.7356658143194336,0.7932809172809173,0.7837036292349451
TCR6,0.7592656380181882,0.7920342154504142,0.7946273546273547,0.7915123456790124
TCR7,0.720406676855478,0.7527695595003289,0.7777653176501861,0.799823744177263
A6,0.7555167214912281,0.7756403082267016,0.7773269230769232,0.8001890359168242
T1,0.8532939491586108,0.8459164292497626,0.8445959595959596,0.8300793650793651
FLT3DY,0.6881318353092546,0.782127095852586,0.715278516469879,0.7464869281045753
A23,0.80938013136289,0.8245736868309684,0.8452137749890559,0.8684755883386021
TCR2-T,0.775892094017094,0.7862870195337114,0.6879020467836257,0.7149114331723027
868Z11,0.7076568627450981,0.7513608138459507,0.7519910644910645,0.7784792368125703
