,0,1
a3a,0.8491560515141945,0.8126285479226656
TCR81-14,0.7231933630118542,0.6764748938661983
18A2,0.8208493343573989,0.8961104255221901
NYE-S1,0.7847222222222223,0.791335978835979
TCR6,0.6846825396825397,0.6652557319223985
TCR7,0.73591942820013,0.7582844574780059
A6,0.8021860827664399,0.8333816425120774
T1,0.8784615384615385,0.9186147186147186
FLT3DY,0.7829695416519383,0.8177308802308803
A23,0.8301132975551581,0.8781291172595521
TCR2-T,0.71367824238129,0.7056686046511628
868Z11,0.7608444444444444,0.808641975308642
