,0,1
a3a,0.7893659788821079,0.894918863188094
TCR81-14,0.7016947637292464,0.7068567737172388
18A2,0.8070668054642414,0.823943661971831
NYE-S1,0.7535420513681382,0.7497414622414622
TCR6,0.7621473521982961,0.7597234190467864
TCR7,0.7190607372425554,0.808247288277013
A6,0.761377371829958,0.7405466010319867
T1,0.8342592592592593,0.8250810492189803
FLT3DY,0.8094071726884225,0.8192374051069704
A23,0.8112795575896262,0.7886634199134198
TCR2-T,0.7076071169208423,0.6736034798534799
868Z11,0.7459128173413888,0.7352248445998447
