,0,1
a3a,0.8569490368027601,0.8519474711335177
TCR81-14,0.7360901461176187,0.7123100035348179
18A2,0.8184628168602527,0.8203846500721501
NYE-S1,0.6988677681641434,0.727230595146379
TCR6,0.7374485596707818,0.7718824385491052
TCR7,0.7878020160049246,0.795668877833057
A6,0.7645941727367326,0.7689712446797468
T1,0.8355218855218856,0.8255968169761273
FLT3DY,0.49111283677387346,0.6613138566463375
A23,0.829128419604222,0.8168169934640522
TCR2-T,0.7597536450477627,0.7617008595269464
868Z11,0.7294013856513857,0.7382574145026252
