,0,1
a3a,0.8730360734037204,0.8937759011650637
TCR81-14,0.7235088536812674,0.6819360666724946
18A2,0.8307847381376794,0.864561965811966
NYE-S1,0.7026307026307026,0.7728174603174603
TCR6,0.765605551600831,0.8195226366408632
TCR7,0.7655199958771387,0.7548040168448331
A6,0.7412824829491497,0.7624922696351267
T1,0.8906130268199233,0.9395348837209302
FLT3DY,0.7852479701558043,0.8010001980590215
A23,0.8019698620188817,0.8274141910505547
TCR2-T,0.7011624738897466,0.7345352564102564
868Z11,0.7442673921492421,0.7088922006954794
