,0,1,2,3
a3a,0.881520508845747,0.857289022550859,0.8546113672586522,0.8643704395338383
TCR81-14,0.7145826687518316,0.7513180817898405,0.7512636999244142,0.7569420863987927
18A2,0.8194505233978918,0.831446158008658,0.8469761375072832,0.8605652055022529
NYE-S1,0.6929130795920805,0.7377338963404537,0.7269402643037202,0.7868686868686868
TCR6,0.7319771205062602,0.767402130057068,0.7914656603382092,0.7907414663880181
TCR7,0.7186475141020595,0.7767900561638639,0.8074985203875027,0.8196713870733477
A6,0.710426665046676,0.7461555739857625,0.7616918491109056,0.75472334682861
T1,0.8365319865319867,0.8253757736516357,0.8260381593714928,0.8394647696476966
FLT3DY,0.6353342953342954,0.6698622997586131,0.7780649817367739,0.8013043478260871
A23,0.8211527459954233,0.8338545556385362,0.8413761644098723,0.8343093093093094
TCR2-T,0.716691804927099,0.7441039736672436,0.8209510055626872,0.7933106575963719
868Z11,0.7560274109643856,0.7628336083392263,0.7873325087610802,0.7582304526748972
