,0,1,2,3
a3a,0.8668640382403682,0.8488869566722038,0.8991666666666668,0.8774770947042739
TCR81-14,0.7406155810983396,0.7311614667383898,0.7396203830369358,0.7431292517006803
18A2,0.8123272756433982,0.8498250943569916,0.8643391330891331,0.8586050724637682
NYE-S1,0.7346885322433115,0.7096977427334571,0.772685389945452,0.811193317906873
TCR6,0.7483958122255995,0.7492664742664742,0.7648623945108056,0.7871064467766118
TCR7,0.7647142696484801,0.7316596981930026,0.8219730527870063,0.8134531590413944
A6,0.7700648393751842,0.7858558108558108,0.7664456778702847,0.7547000618429189
T1,0.8364478114478114,0.8191707717569786,0.8455448717948718,0.8494812583668004
FLT3DY,0.7447036470473972,0.7667690732206861,0.8014556623931623,0.7568961675579322
A23,0.8235701482809189,0.8305816993464052,0.826140873015873,0.8148795648795648
TCR2-T,0.7261534312505188,0.7384327142391659,0.7336519607843138,0.7393192766327096
868Z11,0.7731058726220018,0.775597671249845,0.7921011736801211,0.7600932734204792
