,0,1,2,3
a3a,0.8665914917577151,0.8590830850265384,0.8533517642569675,0.8532178303420134
TCR81-14,0.7494280895899568,0.7298170194003527,0.7459653656104085,0.7397972470238096
18A2,0.8013012879702631,0.8275919275919276,0.8178385340436742,0.8734640522875816
NYE-S1,0.7180151982968885,0.7486772486772487,0.7959533607681756,0.8096710442432743
TCR6,0.756585811163276,0.7734775350825704,0.7840073066263541,0.8058311269896966
TCR7,0.7762134143713091,0.7758760951188987,0.7924101307189542,0.7826122448979591
A6,0.7322387005649716,0.7645017636684304,0.7661822304679448,0.8155716692302057
T1,0.8520408163265306,0.8233992467043315,0.823882388238824,0.7943137254901961
FLT3DY,0.7083164778856527,0.7576681830714088,0.755288700846192,0.7927524079807361
A23,0.8296016922094508,0.8222087378640777,0.8291763791763791,0.810679012345679
TCR2-T,0.7456623931623931,0.763565102310903,0.7641115799343647,0.8030161691542288
868Z11,0.7032837055417701,0.7644511784511785,0.7592227095516568,0.7589186176142698
