,0,1,2,3
a3a,0.8502005643254785,0.8465717099438029,0.8543577059202058,0.8509920634920635
TCR81-14,0.721952947845805,0.7133814333814333,0.6943346746302411,0.7021335304262134
18A2,0.805930309007232,0.8215954857745903,0.8514844089526292,0.8450332562174667
NYE-S1,0.6967715419501134,0.7304150374714892,0.8011848326313734,0.8164511047547983
TCR6,0.7366400491400492,0.7447250198673349,0.7648498735381765,0.776367816091954
TCR7,0.7682420357420358,0.7898554104477613,0.7897637612549894,0.8488762626262627
A6,0.7392241379310344,0.740453645898509,0.7532593375616631,0.784874626178974
T1,0.8403042832909245,0.8543508694370763,0.8550785634118968,0.8539491298527443
FLT3DY,0.6846121170622844,0.7811162521688838,0.8253431372549019,0.8337805134680134
A23,0.7651945956846138,0.8563801758327093,0.8616161616161616,0.8374534821903242
TCR2-T,0.6452532453658104,0.6694799176529448,0.7145220957581344,0.7422299922299923
868Z11,0.7498784722222224,0.7191372704452371,0.7269055145767475,0.7036493971977843
