,0,1,2,3
a3a,0.8665223665223666,0.8332922824302135,0.8246158392434988,0.8481562881562882
TCR81-14,0.7225952824106177,0.7110187110187111,0.7338215300951675,0.7208601213177873
18A2,0.831852400345551,0.8183941075439293,0.7999311294765841,0.8262156632275478
NYE-S1,0.7438215948817865,0.7765831285831286,0.8374888370351167,0.833888888888889
TCR6,0.7029078665442302,0.7440868860747156,0.7320668104640231,0.804362021679509
TCR7,0.820335303071,0.7904926918121641,0.7848336061102019,0.8139459107201045
A6,0.7893559344176628,0.7504578392621871,0.7841156462585035,0.8210507441276672
T1,0.8456093189964159,0.8791479147914791,0.8784113060428851,0.8543956043956045
FLT3DY,0.6552734375,0.7063212250712251,0.7507816257816259,0.7834938532612953
A23,0.8556808688387636,0.8491273887990713,0.8707664884135472,0.8562985477879095
TCR2-T,0.727066448410322,0.7137020303435966,0.7661005661005661,0.7430485196442643
868Z11,0.7454050486718363,0.7641145833333333,0.8389784946236559,0.8099160206718347
