,0,1
a3a,0.895461991226609,0.8837045570916539
TCR81-14,0.6700162438653487,0.7759477124183007
18A2,0.8515214646464647,0.866550925925926
NYE-S1,0.7180744520030234,0.8504147812971343
TCR6,0.7644968200523756,0.7783656672545561
TCR7,0.8109211775878443,0.8267573696145124
A6,0.7423722111222112,0.7989187224569534
T1,0.8341503267973857,0.9840909090909091
FLT3DY,0.8137226970560304,0.8118686868686869
A23,0.7990761548064919,0.8892128279883383
TCR2-T,0.7455137462558836,0.7153495179063362
868Z11,0.7125396825396826,0.7831196581196581
