,0,1,2,3
a3a,0.8556028640838766,0.8802279589371981,0.8522509735415075,0.8626976723525231
TCR81-14,0.7556539596970864,0.7395440060082005,0.7310195360195361,0.7284648345153665
18A2,0.7812681923115528,0.8147033147033148,0.8506593714927049,0.8502057072829133
NYE-S1,0.6706313849170992,0.7340175513163487,0.7195241451055404,0.7583067782987815
TCR6,0.6996706050841389,0.7529835390946502,0.7720244960729389,0.7857118758434548
TCR7,0.7760826964530668,0.785999597207304,0.7873308225420902,0.7746818025455796
A6,0.7757007036685643,0.7586699341861327,0.7754630615286352,0.78251332001332
T1,0.8385664682539682,0.833080808080808,0.8349593495934959,0.8375243664717349
FLT3DY,0.4841318382602786,0.5316038742652106,0.6538609258136244,0.7463640749931072
A23,0.7150353584056575,0.775619755911518,0.8470048569886671,0.8576347797501643
TCR2-T,0.6051021324354658,0.6127510683760683,0.6360350958565245,0.7145793950850662
868Z11,0.748740715444378,0.7205882352941176,0.7406430375180375,0.7677920227920229
