,0,1,2,3
a3a,0.8715472690011584,0.8284170263536513,0.8416945373467112,0.8680241327300151
TCR81-14,0.715147257399365,0.7181705879686295,0.7557220844915232,0.7949092817513869
18A2,0.8298408702820468,0.827121380212778,0.848382374469331,0.8523284313725489
NYE-S1,0.6974991674991674,0.7152647395978561,0.8008333333333333,0.8287961282516636
TCR6,0.7250280583613917,0.7326911027568923,0.7661640684896499,0.7937065972222223
TCR7,0.7786235754985755,0.7673094373865698,0.7871411887639068,0.7577630702630703
A6,0.7611984249272385,0.7679684791174153,0.764795918367347,0.7707175925925926
T1,0.8161333333333333,0.7870599559955996,0.7558441558441559,0.775132275132275
FLT3DY,0.700636574074074,0.7470696754729289,0.7364352911263667,0.7247728359636537
A23,0.8268933261377945,0.8459555425847561,0.8280228758169934,0.8129432624113476
TCR2-T,0.7400703113789641,0.7478873405902444,0.7818518518518518,0.7690656565656565
868Z11,0.7559916850085595,0.7825894075894076,0.7589285714285715,0.7811342592592592
