,0,1
a3a,0.8254900692242998,0.8425200278648554
TCR81-14,0.7201866368047779,0.7520568187234854
18A2,0.822115213839159,0.8232379349046015
NYE-S1,0.7717372134038801,0.761215990550668
TCR6,0.7635724548440065,0.7918412028193873
TCR7,0.7514734717416379,0.765734693877551
A6,0.7670364226968,0.7401068376068376
T1,0.842846967846968,0.8368957431457432
FLT3DY,0.7993306903206792,0.7632929104477612
A23,0.830083666261363,0.826570499515705
TCR2-T,0.7180971202710333,0.743219954648526
868Z11,0.7391277305070408,0.7198879551820728
