,0,1,2,3
a3a,0.7739351596494454,0.8498531327988692,0.8682285327924273,0.894327485380117
TCR81-14,0.7177485380116959,0.7143443610834916,0.705597686228963,0.694198790627362
18A2,0.813906432748538,0.8497124765781483,0.8379790460435622,0.848695652173913
NYE-S1,0.6909542360546256,0.8031935979386552,0.8204163483575249,0.8029943361652506
TCR6,0.7152281644780114,0.7481825722092115,0.7336455952808153,0.7186025755450719
TCR7,0.734211505704184,0.7689434523809524,0.7706349206349206,0.8394035657998424
A6,0.7552910052910052,0.7775828338328338,0.7981750841750842,0.7950424291887707
T1,0.8178446115288219,0.7858669108669109,0.7262494106553512,0.7785852713178295
FLT3DY,0.5869628730672419,0.7147875816993464,0.6892079274891775,0.7618572947520317
A23,0.8346607669616519,0.8338532382650029,0.8235643094447082,0.8221450617283951
TCR2-T,0.688529071263185,0.7108459357277882,0.713298139768728,0.7448355737829422
868Z11,0.7640036730945822,0.7623281496506648,0.7748287671232875,0.7394988366974785
