,0,1
a3a,0.8558329156223894,0.8266714393668219
TCR81-14,0.6934507678410119,0.6900793650793652
18A2,0.8185848032205096,0.7624866452991452
NYE-S1,0.7819522061761868,0.7861373519268257
TCR6,0.7874166168857029,0.7791132478632479
TCR7,0.8172431552365763,0.8168665824915825
A6,0.7389618511569731,0.7568102395688602
T1,0.8725490196078431,0.8710691823899371
FLT3DY,0.8061030982905985,0.7496873496873496
A23,0.8467860422405877,0.834753787878788
TCR2-T,0.6678709761416529,0.7114828999529665
868Z11,0.7674960876369327,0.8144910644910645
