,0
0,0.753864158275923
1,0.8381696428571429
2,0.8328282828282828
3,0.8145502645502645
4,0.8398984593837535
5,0.8414772727272727
6,0.8374183006535948
7,0.8330673758865248
8,0.8825031928480205
9,0.8752637130801689
10,0.9154929577464789
