,0
0,0.6259300684722824
1,0.7671574205784731
2,0.7735365304514241
3,0.7878565163164891
4,0.7697101394977084
5,0.7556958585827515
6,0.8044839419839419
7,0.7968508615567439
8,0.7859485134708196
9,0.7902777777777779
10,0.7866868969810147
