,0
0,0.7936377673219779
1,0.7610483079233079
2,0.741996151996152
3,0.7208924349881798
4,0.7013116425658139
5,0.6902525812284898
6,0.6344145278958694
7,0.6120997576221456
8,0.6141601330482299
9,0.5825595238095239
10,0.6243645606390704
