,0
0,0.7988419813571723
1,0.8470510912698411
2,0.8600366560892877
3,0.8444444444444444
4,0.8474866796084424
5,0.8762721755368815
6,0.8824204895633466
7,0.8806826554671382
8,0.8834397403431181
9,0.8977537875053403
10,0.8971527777777778
