,0
0,0.618929570302568
1,0.7396439207691231
2,0.735019520213695
3,0.7808189421092647
4,0.8199335615880003
5,0.8490797397047397
6,0.8334380845491957
7,0.8139710857102163
8,0.8117965367965368
9,0.8077755577755578
10,0.7907190110579939
