,0
0,0.5704629629629631
1,0.7193760109493592
2,0.7794944789510008
3,0.7591959264325885
4,0.7499692477359972
5,0.7526988393923878
6,0.7411288402000477
7,0.724176519242933
8,0.7582768584187024
9,0.7724974721941354
10,0.7547609721522764
