,Spearman r,aa_matrix,tcr
0,0.6465707384655679,hamming,APN-TCR
1,0.48316089433592524,blosum62,APN-TCR
2,0.49146333719704954,blosum30,APN-TCR
3,0.5273812194291604,blosum35,APN-TCR
4,0.5140624731356742,blosum40,APN-TCR
5,0.5010613043348607,blosum45,APN-TCR
6,0.48378646951718396,blosum50,APN-TCR
7,0.48280452361485543,blosum55,APN-TCR
8,0.4748506756807889,blosum60,APN-TCR
9,0.4784361157286736,blosum65,APN-TCR
10,0.46592194779288826,blosum70,APN-TCR
11,0.47857465140518196,blosum75,APN-TCR
12,0.49157448830508743,blosum80,APN-TCR
13,0.5077293273005429,blosum85,APN-TCR
14,0.5126837885644451,blosum90,APN-TCR
15,0.5125388082997243,blosum100,APN-TCR
16,0.5205641268289852,pam10,APN-TCR
17,0.5103824989121154,pam20,APN-TCR
18,0.4939576146807281,pam30,APN-TCR
19,0.4973376033472162,pam40,APN-TCR
20,0.4740741909353881,pam50,APN-TCR
21,0.47006457258253426,pam60,APN-TCR
22,0.4581341820332657,pam70,APN-TCR
23,0.45208698101665873,pam80,APN-TCR
24,0.45429644927941404,pam90,APN-TCR
25,0.43781134940220073,pam100,APN-TCR
26,0.42443638312433335,pam110,APN-TCR
27,0.43341058470363125,pam120,APN-TCR
28,0.41083757464311,pam130,APN-TCR
29,0.3895759469848092,pam140,APN-TCR
30,0.3760570736191483,pam150,APN-TCR
31,0.37923381388381816,pam160,APN-TCR
32,0.382129304586171,pam170,APN-TCR
33,0.39693949267281825,pam180,APN-TCR
34,0.40051231341484483,pam190,APN-TCR
35,0.392215009082702,pam200,APN-TCR
36,0.3778095943224777,pam210,APN-TCR
37,0.38686298300662925,pam220,APN-TCR
38,0.36114685352604026,pam230,APN-TCR
39,0.3567672936818399,pam240,APN-TCR
40,0.36685917100255006,pam250,APN-TCR
41,0.3264147716975499,pam260,APN-TCR
42,0.3248281551250941,pam270,APN-TCR
43,0.3124636945537449,pam280,APN-TCR
44,0.31657958565099537,pam290,APN-TCR
45,0.294512448440204,pam300,APN-TCR
46,0.2909842841636011,pam310,APN-TCR
47,0.2200321851986926,pam320,APN-TCR
48,0.21453548728339636,pam330,APN-TCR
49,0.2051743658221321,pam340,APN-TCR
50,0.2554753178910699,pam350,APN-TCR
51,0.1791650214520171,pam360,APN-TCR
52,0.1833244450112359,pam370,APN-TCR
53,0.1775738223020562,pam380,APN-TCR
54,0.1803733036412322,pam390,APN-TCR
55,0.19151296100383292,pam400,APN-TCR
56,0.17096982077215353,pam410,APN-TCR
57,0.15856572388847806,pam420,APN-TCR
58,0.15528391642799783,pam430,APN-TCR
59,0.157570351689292,pam440,APN-TCR
60,0.18000586564729837,pam450,APN-TCR
61,0.14576923641458134,pam460,APN-TCR
62,0.1795939786236368,pam470,APN-TCR
63,0.18807287011884333,pam480,APN-TCR
64,0.13878937456341126,pam490,APN-TCR
65,0.15523870135202433,pam500,APN-TCR
66,0.36948359473945336,dayhoff,APN-TCR
67,0.35936076494351044,gonnet,APN-TCR
