,Spearman r,aa_matrix,tcr
0,0.5266949217109247,hamming,868Z11
1,0.2567478097427064,blosum62,868Z11
2,0.1608941374303556,blosum30,868Z11
3,0.241349792437256,blosum35,868Z11
4,0.25780760054382706,blosum40,868Z11
5,0.25600356024334137,blosum45,868Z11
6,0.23746065840735636,blosum50,868Z11
7,0.2292847332290388,blosum55,868Z11
8,0.23868765672170347,blosum60,868Z11
9,0.24213268984850705,blosum65,868Z11
10,0.25467347211794056,blosum70,868Z11
11,0.2310735191634985,blosum75,868Z11
12,0.22344375505278627,blosum80,868Z11
13,0.21130906445854522,blosum85,868Z11
14,0.21357867936619973,blosum90,868Z11
15,0.22853418418725227,blosum100,868Z11
16,0.15565750528549743,pam10,868Z11
17,0.12498997420507738,pam20,868Z11
18,0.15578604355115766,pam30,868Z11
19,0.12261625870275868,pam40,868Z11
20,0.12386036662026542,pam50,868Z11
21,0.1299713257163398,pam60,868Z11
22,0.11263624327885488,pam70,868Z11
23,0.1295442720520798,pam80,868Z11
24,0.10763620402017986,pam90,868Z11
25,0.10332729830266482,pam100,868Z11
26,0.13358066657204506,pam110,868Z11
27,0.10422725103720769,pam120,868Z11
28,0.10247424454570216,pam130,868Z11
29,0.09327711477106024,pam140,868Z11
30,0.09023423686501014,pam150,868Z11
31,0.11639773710161808,pam160,868Z11
32,0.14159970545617853,pam170,868Z11
33,0.11980223790260805,pam180,868Z11
34,0.1260995083735029,pam190,868Z11
35,0.12193998750235982,pam200,868Z11
36,0.1317633702365439,pam210,868Z11
37,0.13337721928364984,pam220,868Z11
38,0.14620127811475628,pam230,868Z11
39,0.12216827645361342,pam240,868Z11
40,0.12327610259280486,pam250,868Z11
41,0.1394223347232947,pam260,868Z11
42,0.11862356531193652,pam270,868Z11
43,0.10044131349724932,pam280,868Z11
44,0.11190657527297718,pam290,868Z11
45,0.12916057320666058,pam300,868Z11
46,0.13311540629603935,pam310,868Z11
47,0.10308684296008663,pam320,868Z11
48,0.11478715159194512,pam330,868Z11
49,0.12825689277452548,pam340,868Z11
50,0.10896650340825834,pam350,868Z11
51,0.1061710591373082,pam360,868Z11
52,0.13381963452179904,pam370,868Z11
53,0.12508463946551923,pam380,868Z11
54,0.14822089686518725,pam390,868Z11
55,0.1469159234508729,pam400,868Z11
56,0.12923261833980676,pam410,868Z11
57,0.154290553843385,pam420,868Z11
58,0.16517749962383213,pam430,868Z11
59,0.16408833743406043,pam440,868Z11
60,0.1577379456879216,pam450,868Z11
61,0.1475650108468171,pam460,868Z11
62,0.16504590319635368,pam470,868Z11
63,0.16824815750714034,pam480,868Z11
64,0.16956955140936333,pam490,868Z11
65,0.16011500182947785,pam500,868Z11
66,0.1250204707098804,dayhoff,868Z11
67,0.13913425103803523,gonnet,868Z11
