,Spearman r,aa_matrix,tcr
0,0.5724702006478335,hamming,FLT3DY
1,0.41127744648471165,blosum62,FLT3DY
2,0.37342453952014376,blosum30,FLT3DY
3,0.3910856303423433,blosum35,FLT3DY
4,0.37813578980183327,blosum40,FLT3DY
5,0.3851191175965424,blosum45,FLT3DY
6,0.37516939890250967,blosum50,FLT3DY
7,0.3871388522877558,blosum55,FLT3DY
8,0.3948111793035426,blosum60,FLT3DY
9,0.4113394234612867,blosum65,FLT3DY
10,0.40332269666017345,blosum70,FLT3DY
11,0.3910775808920956,blosum75,FLT3DY
12,0.37762918865909806,blosum80,FLT3DY
13,0.38808927357038214,blosum85,FLT3DY
14,0.3981235864617642,blosum90,FLT3DY
15,0.40202067327552227,blosum100,FLT3DY
16,0.4040237729932962,pam10,FLT3DY
17,0.39495707767243404,pam20,FLT3DY
18,0.3906158256767793,pam30,FLT3DY
19,0.3895606587792958,pam40,FLT3DY
20,0.37497480874171607,pam50,FLT3DY
21,0.3672743459213118,pam60,FLT3DY
22,0.3430910300115301,pam70,FLT3DY
23,0.34647869997174474,pam80,FLT3DY
24,0.3514661169490415,pam90,FLT3DY
25,0.3282778857292642,pam100,FLT3DY
26,0.3499317072693825,pam110,FLT3DY
27,0.3411374555155985,pam120,FLT3DY
28,0.3369853997624983,pam130,FLT3DY
29,0.3082658689925494,pam140,FLT3DY
30,0.3074978908205038,pam150,FLT3DY
31,0.30208554303039403,pam160,FLT3DY
32,0.3227797635703732,pam170,FLT3DY
33,0.3215214835043924,pam180,FLT3DY
34,0.30772330832338085,pam190,FLT3DY
35,0.302775581761921,pam200,FLT3DY
36,0.32934701573458786,pam210,FLT3DY
37,0.31498479474717805,pam220,FLT3DY
38,0.2691991257814805,pam230,FLT3DY
39,0.27363461812658774,pam240,FLT3DY
40,0.26697135670600003,pam250,FLT3DY
41,0.24892229092275348,pam260,FLT3DY
42,0.2850823924261817,pam270,FLT3DY
43,0.27685705254371595,pam280,FLT3DY
44,0.27273524115089864,pam290,FLT3DY
45,0.24723618458390528,pam300,FLT3DY
46,0.2532711970935896,pam310,FLT3DY
47,0.2415287102421801,pam320,FLT3DY
48,0.2614046698794819,pam330,FLT3DY
49,0.2174147414066418,pam340,FLT3DY
50,0.24678678752589817,pam350,FLT3DY
51,0.23724493204648675,pam360,FLT3DY
52,0.2314082988567298,pam370,FLT3DY
53,0.2219070270585369,pam380,FLT3DY
54,0.2179183757834849,pam390,FLT3DY
55,0.22958843669080534,pam400,FLT3DY
56,0.19332776335237847,pam410,FLT3DY
57,0.2065332491966923,pam420,FLT3DY
58,0.21452968881770404,pam430,FLT3DY
59,0.21378363261994862,pam440,FLT3DY
60,0.21633723342491554,pam450,FLT3DY
61,0.22860915558518186,pam460,FLT3DY
62,0.20086684105286307,pam470,FLT3DY
63,0.20929446303601845,pam480,FLT3DY
64,0.21567614106352817,pam490,FLT3DY
65,0.2238347279106312,pam500,FLT3DY
66,0.26434449210681904,dayhoff,FLT3DY
67,0.306950754371779,gonnet,FLT3DY
