,Spearman r,aa_matrix,tcr
0,,hamming,TCR73-130
1,,blosum62,TCR73-130
2,,blosum30,TCR73-130
3,,blosum35,TCR73-130
4,,blosum40,TCR73-130
5,,blosum45,TCR73-130
6,,blosum50,TCR73-130
7,,blosum55,TCR73-130
8,,blosum60,TCR73-130
9,,blosum65,TCR73-130
10,,blosum70,TCR73-130
11,,blosum75,TCR73-130
12,,blosum80,TCR73-130
13,,blosum85,TCR73-130
14,,blosum90,TCR73-130
15,,blosum100,TCR73-130
16,,pam10,TCR73-130
17,,pam20,TCR73-130
18,,pam30,TCR73-130
19,,pam40,TCR73-130
20,,pam50,TCR73-130
21,,pam60,TCR73-130
22,,pam70,TCR73-130
23,,pam80,TCR73-130
24,,pam90,TCR73-130
25,,pam100,TCR73-130
26,,pam110,TCR73-130
27,,pam120,TCR73-130
28,,pam130,TCR73-130
29,,pam140,TCR73-130
30,,pam150,TCR73-130
31,,pam160,TCR73-130
32,,pam170,TCR73-130
33,,pam180,TCR73-130
34,,pam190,TCR73-130
35,,pam200,TCR73-130
36,,pam210,TCR73-130
37,,pam220,TCR73-130
38,,pam230,TCR73-130
39,,pam240,TCR73-130
40,,pam250,TCR73-130
41,,pam260,TCR73-130
42,,pam270,TCR73-130
43,,pam280,TCR73-130
44,,pam290,TCR73-130
45,,pam300,TCR73-130
46,,pam310,TCR73-130
47,,pam320,TCR73-130
48,,pam330,TCR73-130
49,,pam340,TCR73-130
50,,pam350,TCR73-130
51,,pam360,TCR73-130
52,,pam370,TCR73-130
53,,pam380,TCR73-130
54,,pam390,TCR73-130
55,,pam400,TCR73-130
56,,pam410,TCR73-130
57,,pam420,TCR73-130
58,,pam430,TCR73-130
59,,pam440,TCR73-130
60,,pam450,TCR73-130
61,,pam460,TCR73-130
62,,pam470,TCR73-130
63,,pam480,TCR73-130
64,,pam490,TCR73-130
65,,pam500,TCR73-130
66,,dayhoff,TCR73-130
67,,gonnet,TCR73-130
