,Spearman r,aa_matrix,tcr
0,0.7067332575815507,hamming,E8
1,0.460838078994468,blosum62,E8
2,0.43651007474118597,blosum30,E8
3,0.47711769672866156,blosum35,E8
4,0.4900699958215453,blosum40,E8
5,0.456516085561257,blosum45,E8
6,0.4513123518018668,blosum50,E8
7,0.46937789484916514,blosum55,E8
8,0.4356368667729876,blosum60,E8
9,0.44904212856726805,blosum65,E8
10,0.43885112433024787,blosum70,E8
11,0.44761258084670424,blosum75,E8
12,0.4848044973110934,blosum80,E8
13,0.48774775057862724,blosum85,E8
14,0.48824834588910304,blosum90,E8
15,0.49705277282292604,blosum100,E8
16,0.5250550329470334,pam10,E8
17,0.5278346776733962,pam20,E8
18,0.515937346527543,pam30,E8
19,0.5159590105018956,pam40,E8
20,0.4909139446891917,pam50,E8
21,0.49456176810070807,pam60,E8
22,0.4679753492121869,pam70,E8
23,0.4787029111901814,pam80,E8
24,0.4842997486175416,pam90,E8
25,0.4662017500559739,pam100,E8
26,0.4873408376515907,pam110,E8
27,0.4646972002337991,pam120,E8
28,0.4587802424197044,pam130,E8
29,0.4696747141391343,pam140,E8
30,0.4460094724311414,pam150,E8
31,0.42973700086291766,pam160,E8
32,0.44316945384373313,pam170,E8
33,0.4433178696327351,pam180,E8
34,0.4486401838746172,pam190,E8
35,0.44409108971718486,pam200,E8
36,0.43170757282638156,pam210,E8
37,0.42743053952059784,pam220,E8
38,0.4152619333835423,pam230,E8
39,0.41206471263698263,pam240,E8
40,0.4230664291324656,pam250,E8
41,0.40662106474577325,pam260,E8
42,0.4059500561065896,pam270,E8
43,0.3913031488764732,pam280,E8
44,0.3835802340325722,pam290,E8
45,0.38592053269145105,pam300,E8
46,0.3656082144370799,pam310,E8
47,0.39301443078076315,pam320,E8
48,0.3734327203083771,pam330,E8
49,0.368473902260926,pam340,E8
50,0.34907958332225253,pam350,E8
51,0.3436913587442653,pam360,E8
52,0.3219203977827715,pam370,E8
53,0.32954745181520406,pam380,E8
54,0.3313758276417498,pam390,E8
55,0.358459122901716,pam400,E8
56,0.2978588317985499,pam410,E8
57,0.29208843968712705,pam420,E8
58,0.2932807347286866,pam430,E8
59,0.28968967735056117,pam440,E8
60,0.334755915187536,pam450,E8
61,0.2997869467854798,pam460,E8
62,0.29318784438555373,pam470,E8
63,0.29275099060548526,pam480,E8
64,0.282064987316106,pam490,E8
65,0.2734183036212464,pam500,E8
66,0.4175840018599895,dayhoff,E8
67,0.3019741085001007,gonnet,E8
