,0
0,0.6167937960844139
1,0.47096257463229935
2,0.5298923490965014
3,0.6714952256944445
4,0.7063852382848799
5,0.718768472906404
6,0.7403120713305898
7,0.7273107009949115
8,0.7604497354497356
9,0.821550403787246
10,0.822482638888889
