,0
0,0.7551448507330859
1,0.8387152777777779
2,0.8363636363636364
3,0.8196057347670251
4,0.8272030651340997
5,0.8311266874350988
6,0.8276515151515151
7,0.8274456521739131
8,0.8231872294372294
9,0.8172149122807019
10,0.8302287581699347
