,0
0,0.6264071294559099
1,0.6706855992570278
2,0.7350259602803543
3,0.7509623015873016
4,0.7259265055213149
5,0.7568230694037146
6,0.7878192658066872
7,0.7817252525252525
8,0.7966051645487129
9,0.7790096082779009
10,0.7787878787878788
