,0
0,0.718003663003663
1,0.7526146989258145
2,0.7375002855445906
3,0.7554163659483796
4,0.7661367120608444
5,0.7705662393162394
6,0.7758465085638999
7,0.7727827433553838
8,0.772796574770259
9,0.8078877749930382
10,0.8117488931056295
