,0
a3a,0.9305555555555555
TIL1383I,0.7703703703703703
TCR81-14,0.8442460317460317
18A2,0.8824074074074074
NYE-S1,0.8306623931623932
TCR6,0.8379629629629631
TCR7,0.7467532467532468
A6,0.9140495867768595
T1,0.7222222222222222
FLT3DY,0.9093567251461989
A23,0.9841269841269842
TCR2-T,0.8064814814814815
R24,0.875
868Z11,0.7293233082706768
TCR-1E6,0.8268518518518518
APN-TCR,0.83046875
EWW-TCR,0.9013888888888889
A11Va,0.8292929292929294
TCR-F5,0.8912457912457912
TCR-3598-2,0.8568312757201646
MBP-TCR,0.972979797979798
B3K508,0.6944444444444445
