,0
a3a,0.9513888888888888
TIL1383I,0.7608465608465608
TCR81-14,0.7817460317460317
18A2,0.8722222222222222
NYE-S1,0.7948717948717948
TCR6,0.8136574074074074
TCR7,0.829004329004329
A6,0.7779614325068871
T1,0.7301587301587301
FLT3DY,0.8172514619883041
A23,0.9880952380952381
TCR2-T,0.6824074074074075
R24,0.8740079365079366
868Z11,0.6416040100250626
TCR-1E6,0.7231481481481481
APN-TCR,0.8486979166666666
EWW-TCR,0.9375
A11Va,0.7609427609427609
TCR-F5,0.8838945005611673
TCR-3598-2,0.8517695473251029
MBP-TCR,0.9820707070707071
B3K508,0.8333333333333334
