,0
a3a,0.8938271604938272
TIL1383I,0.7641025641025642
TCR81-14,0.7886557886557887
18A2,0.7928240740740741
NYE-S1,0.8641203703703703
TCR6,0.775925925925926
TCR7,0.7212475633528266
A6,0.7795138888888888
T1,0.9803921568627451
FLT3DY,0.8530092592592592
A23,0.8969135802469136
TCR2-T,0.844017094017094
R24,0.888888888888889
868Z11,0.8402777777777777
TCR-1E6,0.9088888888888889
APN-TCR,0.7716049382716049
EWW-TCR,0.7540338449429358
A11Va,0.8296197266785502
TCR-F5,0.8840507173840507
TCR-3598-2,0.8544428661616162
MBP-TCR,0.9087606837606836
B3K508,0.7518518518518519
