,0
a3a,0.8105820105820106
TIL1383I,0.6566666666666667
TCR81-14,0.7321127946127947
18A2,0.8073809523809524
NYE-S1,0.8173076923076922
TCR6,0.8323586744639376
TCR7,0.7637741046831955
A6,0.7843137254901961
T1,0.978494623655914
FLT3DY,0.9066358024691358
A23,0.9011494252873563
TCR2-T,0.8002136752136754
R24,0.8455387205387206
868Z11,0.79421768707483
TCR-1E6,0.6528735632183907
APN-TCR,0.8142307692307692
EWW-TCR,0.8476851851851852
A11Va,0.8285889194980105
TCR-F5,0.8931105434936851
TCR-3598-2,0.8831552706552707
MBP-TCR,0.9272875816993463
B3K508,0.8232323232323232
