,0
a3a,0.9282407407407408
TIL1383I,0.6497354497354498
TCR81-14,0.8368055555555555
18A2,0.8814814814814814
NYE-S1,0.7649572649572649
TCR6,0.8009259259259259
TCR7,0.8257575757575758
A6,0.7432506887052343
T1,0.746031746031746
FLT3DY,0.7894736842105262
A23,0.9841269841269842
TCR2-T,0.8018518518518518
R24,0.8819444444444445
868Z11,0.7468671679197995
TCR-1E6,0.687962962962963
APN-TCR,0.7606770833333334
EWW-TCR,0.9324074074074075
A11Va,0.7727272727272728
TCR-F5,0.891638608305275
TCR-3598-2,0.8474074074074074
MBP-TCR,0.9727272727272727
B3K508,0.7777777777777778
