,0
a3a,0.7881562881562881
TIL1383I,0.5696969696969697
TCR81-14,0.7234848484848485
18A2,0.7816666666666666
NYE-S1,0.8379629629629629
TCR6,0.794278252611586
TCR7,0.7908163265306124
A6,0.7475490196078431
T1,0.9827586206896551
FLT3DY,0.6204545454545455
A23,0.8075396825396824
TCR2-T,0.6885869565217392
R24,0.7981481481481482
868Z11,0.7033730158730158
TCR-1E6,0.7133058984910837
APN-TCR,0.6607954545454545
EWW-TCR,0.591005291005291
A11Va,0.8304398148148149
TCR-F5,0.8819175279931093
TCR-3598-2,0.8629651390520957
MBP-TCR,0.9277248677248678
B3K508,0.6701940035273369
